Asset,Model,"Form Factor",CPU,Price,ASIN,Added
197681,"Optiplex 7020","Small Form Factor","i5 4590,4690@3.3GHz",193.99,B07CTT3LK2,"2019-07-19 18:32:10"
174658,"Optiplex 7020","Small Form Factor","i5 4590,4690@3.3GHz",193.99,B07CTT3LK2,"2019-07-19 18:32:33"
197670,"Optiplex 7020","Small Form Factor","i5 4590,4690@3.3GHz",193.99,B07CTT3LK2,"2019-07-19 18:33:19"
197660,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670@3.2GHz",230.79,B07CTSFCRR,"2019-07-19 18:44:48"
197682,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670@3.2GHz",230.79,B07CTSFCRR,"2019-07-19 18:45:12"
197688,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670@3.2GHz",230.79,B07CTSFCRR,"2019-07-19 18:45:44"
197668,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670@3.2GHz",230.79,B07CTSFCRR,"2019-07-19 18:46:07"
197638,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670@3.2GHz",230.79,B07CTSFCRR,"2019-07-19 18:47:18"
195349,"Optiplex 990",Desktop,"i5 2400@3.1GHz",143,B076DFQN2P,"2019-07-19 19:01:07"
195938,"Elite 8300","Small Form Factor","i5 3470,3570@3.2GHz",160,B01CV9G1BO,"2019-07-19 21:35:22"
162609,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 17:33:59"
162579,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 17:35:01"
162673,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 17:35:42"
162547,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 17:38:51"
162571,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 17:39:29"
162574,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 17:42:21"
162637,"Latitude E7440",Notebook,"i5 4300U,4310U@1.9GHz",264,B071F49Q2P,"2019-07-23 18:41:47"
162681,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:52:11"
162677,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:53:07"
162663,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:54:02"
162667,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:54:34"
162565,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:55:02"
162566,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:55:27"
162563,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:59:20"
162564,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 14:59:45"
162599,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 15:01:54"
162601,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 15:02:44"
162672,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 15:03:12"
162675,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 15:06:24"
162559,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-07-24 15:07:03"
162598,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-07-24 15:07:51"
162676,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-07-24 15:08:19"
162600,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-07-24 15:08:48"
197710,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-24 16:17:42"
197740,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-24 16:18:51"
197809,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-24 16:19:23"
197720,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-24 16:25:33"
197804,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-24 16:27:14"
197739,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:29:42"
196660,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:46:16"
197745,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:47:32"
197744,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:48:03"
198069,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:48:34"
197738,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:50:04"
197747,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:50:37"
197746,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:53:41"
197723,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:54:17"
197806,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:54:52"
198064,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 16:56:59"
197718,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-24 17:36:26"
198068,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:40:06"
197743,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:42:07"
198110,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:42:44"
197807,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:43:42"
198067,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:44:49"
197815,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:45:22"
197709,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:45:52"
197726,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-07-24 17:46:20"
194742,"Latitude E6430",Notebook,"i5 Null@2.6GHz",194.99,B01LX4PE0S,"2019-07-24 19:35:06"
201622,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:26:36"
201597,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:27:03"
201619,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:27:51"
201572,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:28:16"
201575,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:28:59"
201565,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:29:23"
201582,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:29:55"
201584,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:30:17"
201608,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:30:40"
201606,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:31:04"
201615,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:31:37"
201602,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:34:29"
201599,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:34:53"
201601,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:35:19"
201620,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:35:46"
201579,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:36:10"
201614,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:39:17"
201577,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:39:57"
201581,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:40:21"
201621,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:40:45"
201583,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:41:09"
201610,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:41:33"
201574,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:41:59"
201607,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:42:22"
201605,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-25 14:42:46"
198005,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 19:34:22"
197996,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:17:09"
197990,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:17:41"
197995,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:18:19"
197969,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:20:02"
197963,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:21:46"
197998,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:22:52"
198009,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:23:25"
197988,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:24:00"
197971,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:29:33"
199419,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:29:59"
199779,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:30:32"
199413,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:33:08"
197972,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:33:43"
197975,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:35:43"
197961,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:36:27"
199412,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:36:57"
199782,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:37:28"
199415,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:38:08"
199797,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 20:38:42"
199787,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:11:20"
199475,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:11:56"
199841,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:12:27"
199483,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:12:58"
199481,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:13:28"
199835,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:13:55"
199482,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:22:42"
199477,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:23:23"
199416,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:23:48"
199461,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:24:20"
199784,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:24:50"
199463,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:25:22"
199476,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:27:55"
199842,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:28:28"
199479,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:28:54"
199780,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:29:28"
199418,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:29:58"
199804,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:31:44"
199852,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:32:46"
199808,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:33:41"
199855,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:34:56"
199466,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:38:37"
199462,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:39:16"
199459,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:45:15"
199848,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:46:59"
199849,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:47:30"
199850,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 21:48:05"
198010,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-25 22:20:18"
197987,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M@3.3GHz",209.9,B01LXCLDRI,"2019-07-26 17:13:23"
199853,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 17:26:58"
198004,"ThinkPad T450S",Notebook,"i5 5300U@2.3GHz",319.99,B07HHCGJSY,"2019-07-26 17:57:36"
199828,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 20:32:07"
199821,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 20:33:00"
199820,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 20:33:59"
199824,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 20:34:55"
199822,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 20:36:02"
197962,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 21:35:00"
197960,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 21:36:17"
197986,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 21:36:54"
199826,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 21:37:32"
199770,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 21:38:33"
199414,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-07-26 21:40:31"
203455,"ProDesk 600 G1","Small Form Factor","i3 4130,4160@3.4GHz",149.89,B077MSZ9P3,"2019-07-29 15:19:05"
201458,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:38:26"
201449,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:39:40"
201456,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:42:12"
201598,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:43:11"
201616,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:44:01"
201570,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:45:36"
201571,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-07-29 15:46:19"
